image_id,lat,lon,fold
00105,46.284278340280345,1.2192650412555883,train
00106,47.59855710972222,0.3123932599950869,train
00107,50.4508037220228,2.1960905797372217,train
00108,49.77277048773493,4.5503559558927344,val
00110,43.71883413935808,1.8517403920444329,test
00111,43.03164196559646,2.73780898375484,train
00112,43.319965650275385,5.5905322805226705,train
00113,48.15578644895438,2.0903442622103,val
00114,48.883711252944146,2.744746560251131,train
00115,46.64618294259289,-1.1201740534840203,test
00116,48.68611056436032,1.2554595167921023,train
00117,46.51460818994831,5.337137330042384,test
00118,44.22880436697138,3.123469152238477,train
00119,45.98543874156074,0.8230564505231808,val
00120,47.736306708445284,2.8865150239715565,test
00121,48.67399490432561,0.9454536059278648,train
00122,50.67313845020126,2.8705235732150363,train
00123,45.7610266191548,2.3370055109077548,test
00124,49.245205179780854,3.177821844374212,val
00125,44.20321552498358,-0.13404486961381856,test
00126,48.97501923974741,2.9858796917985506,test
00127,49.61801048442669,4.692218984406321,val
00128,48.0071181959499,0.15415854157103226,train
00129,42.84827736439014,1.2520547165875158,train
00130,47.33812149414561,-1.1510276869461706,val
00131,44.628197489989354,6.636596581868553,test
00132,45.19979662112238,6.912480139234803,val
00133,44.96414175926896,2.4674492529242653,train
00134,49.07751787621884,2.031471884029988,val
00135,50.38055038354746,1.6192887800644318,train
00136,44.04898260605889,-0.17512383850214694,test
00137,42.94076903947712,9.405181445293376,train
00138,45.2258938148444,2.7294297348812915,train
00139,48.47944592257326,-4.360454399339882,train
00140,47.63443839050747,2.9486387089370467,train
00141,46.08945937366214,-0.8580839224054992,test
00142,45.826794458984686,1.5372020939769984,train
00143,48.586206829296295,7.002033393346162,train
00144,43.86034043535144,3.2237222256301736,train
00145,43.898041705444314,4.306706885486574,train
00146,46.53488414087612,5.688938498191551,test
00147,45.36140825899634,-0.940545832647298,train
00148,43.35954985504436,6.631054877247814,train
00149,48.51778921437207,4.680736283953818,train
00150,47.31390045274161,4.607481146064051,test
00151,43.805178046119615,3.7883330818456953,train
00152,46.55336069176829,1.276201474787138,train
00153,48.67497552404409,-0.1605026858070122,train
00154,44.824635339554966,5.518684112612001,val
00155,47.15644538364477,0.2402050615601299,train
00156,43.67518370001354,0.19269717837539435,train
00157,49.01229009238965,6.915997554372837,train
00158,48.84889855178297,5.1505540235280005,train
00159,44.523798314763276,2.25872967931308,train
00160,49.86170822235113,0.6514917310362538,val
00161,49.11745333024993,2.4791893690664875,train
00162,49.540488424698275,0.0783386912795141,train
00163,48.66127801564282,7.610534020620759,train
00164,47.82890929417117,-2.8684120904114256,train
00165,48.71355309069258,4.797677953769688,test
00166,42.38422077480031,8.759176788763567,train
00167,42.97010470991189,1.0293245711879058,train
00168,47.2761969411175,-1.8324579052121903,train
00169,47.801443944195576,3.048081684081674,val
00170,48.68993147797632,5.947249708324988,train
00171,44.9841587921797,4.849429912881987,train
00172,43.12166600561157,2.0830392373600217,train
00173,44.08634557510575,5.210962193106625,train
00174,48.454507100794594,6.094351374504986,train
00175,49.45101528546577,0.5413036054372933,train
00176,46.90130661589981,3.903090677536909,train
00177,42.94526150239696,1.037908429743239,train
00178,48.38024478733479,3.6932540941172793,train
00179,46.52078407885746,0.5378857489658309,train
00180,48.893957013572646,2.7503625287280555,train
00181,43.11169151462909,2.9498131546903736,val
00182,49.2020762676929,1.2323407224450251,test
00183,42.74707605283451,1.7953285148453757,train
00184,47.9439163595239,-3.8593033445374174,train
00185,49.9753216646434,1.9007608321033187,train
00186,43.967135447055036,6.358381364492535,train
00187,48.42826988166743,1.161002186456808,train
00188,48.98041357303516,7.95730357527379,train
00189,43.87460816592606,2.3407309774508143,train
00190,48.87081336349972,3.730072823746069,val
00191,47.251858974757965,3.3725723165729056,train
00192,47.28088447089428,-1.5343912161419997,train
00193,46.704083989706184,3.755278759659372,train
00194,42.8844630167462,2.7311173903502173,train
00195,45.44960242456481,-0.3308644466559967,val
00196,46.14469049952629,5.093459814744379,train
00197,47.48845104400356,-2.288058516378753,test
00198,46.654820317048724,2.5626896403499906,val
00199,46.12379668121421,3.854829628477397,test
00200,48.546593771004645,-3.2001905913368653,train
00201,46.165960389380786,1.410764022215781,val
00202,47.31594032422846,3.14883835157224,train
00203,44.08363027764681,1.1619723598374545,val
00204,49.037402479465676,7.839172856161662,train
00205,46.60135202800056,5.05172802789714,train
00206,47.79040927186922,1.5266483221875404,val
00207,48.34309140953996,-3.839112080318389,train
00208,49.01659919433203,-0.959678292422148,train
00209,45.827268551510976,2.682881693290078,test
00210,46.93578133260766,0.19964328436078294,train
00211,42.6908039420935,2.6977083539537583,train
00212,46.41244060160936,-0.3032483073221925,val
00213,47.387207476771145,0.4550285250616746,train
00214,48.31837563524756,5.909128837391878,train
00215,44.28442750991115,5.010198135026882,train
00216,43.14703113784724,2.8999755237304483,train
00217,49.0482640405658,7.786990803763477,train
00218,47.05635131103706,4.690575216078746,train
00219,42.619760670740135,9.035831237204981,train
00220,48.97174172059533,1.4117739843454942,train
00221,48.35425049156202,3.9537699483283033,train
00222,51.02216518718241,2.5143642961503847,train
00223,46.32251392490279,3.6207104786115054,train
00224,48.25218965206833,5.374601964169773,train
00225,48.07103452405983,5.7836679417134595,train
00226,43.780447720855896,1.8874246756460282,test
00227,44.45775334523125,4.175833671969666,train
00228,49.38870746203413,4.990569136907138,val
00229,45.57380841629729,4.455416376784916,train
00230,49.28129908099417,1.0709814757978835,test
00231,42.682084607684644,9.41245103393015,train
00232,48.23413052995257,7.016672665187111,train
00233,48.15769650278094,-3.0827535173507923,train
00234,46.71488039007865,5.20616769279589,train
00235,49.4554859650875,1.5313200530518505,test
00236,44.138519947072105,3.2066145805710944,train
00237,47.443088197316506,2.6652039687724134,val
00238,49.23133335613539,-0.28166878496506703,test
00239,46.72988119208125,2.196532654244921,train
00240,43.826122449586926,3.16356179052723,train
00241,45.10443670192501,-0.20322380543322627,train
00242,47.18616228688794,6.535383841073163,train
00243,43.888046472047684,5.881856330872005,train
00244,49.39425156997866,2.9917619959970265,val
00245,45.94417342699146,5.9261181899069175,train
00246,48.005948320419634,-1.521783107874655,train
00247,43.600573060276425,-0.4194414998312048,train
00248,50.861254748974005,2.571035415226339,train
00249,47.050626550002924,-0.24011034321060445,train
00250,50.37141157657975,3.4593567948407644,train
00251,47.7996621452506,4.746780080582997,test
00252,47.35230577492925,5.548368834774637,train
00253,46.09810997302346,6.277922039078032,train
00254,49.216807554253045,-1.535055532820195,train
00255,50.5549387198727,1.6826513972877375,train
00256,43.20854012884814,2.918799118222517,train
00257,47.247203090213006,3.9115106079301714,train
00258,47.22081998752051,-1.5376439427279318,train
00259,46.72563866004855,5.51694480387946,train
00260,43.952127688133096,7.0803741640723405,train
00261,46.21410221824426,4.284878876894621,test
00262,46.71711197108736,1.832192259524153,train
00263,48.72527940035382,2.0092795766307345,val
00264,47.04019812462821,3.1406792242647237,test
00265,48.51134691435804,2.071385733383188,train
00266,43.413835707146816,3.079702551540292,train
00267,43.82680658118619,-1.2755600337547546,train
00268,44.033388773992776,2.0029580117169177,train
00269,49.427177876123636,0.41116445106885097,train
00270,47.679837397780354,2.6965703855719365,val
00271,45.23757211684961,-0.7630184151807198,train
00272,43.81004426612864,-0.05526999766430318,test
00273,48.11801045661524,3.444875556232435,val
00274,46.94874168347355,2.788459063542823,train
00275,48.02908461736394,3.6798868269814644,test
00276,46.32325267101236,-0.6756758084864876,val
00277,49.30215032484687,5.22961245424396,val
00278,45.83458337191166,6.6414411203552985,train
00279,45.88181610379842,4.508503629526603,train
00280,47.02245485496103,1.327408725171188,train
00281,43.27050830972825,0.14638267631224,train
00282,47.33819515898293,-1.5345800745769842,train
00283,45.204121481482105,6.966295142629124,val
00284,48.86505727881006,5.9809981122790274,train
00285,48.8463456703018,4.436837981832343,test
00286,45.196432373445504,6.494151935480686,train
00287,46.41059656635064,2.4197748960042675,val
00288,49.26932202801155,3.635464410446045,val
00289,45.24385065114857,3.805426716494531,train
00290,47.57801403177221,3.5779788269155763,train
00291,47.4314431383886,5.18392836040955,train
00292,49.81522540460786,4.603849919719693,val
00293,45.948973281768815,-1.077882289676355,test
00294,48.55938608058234,1.440780078284634,train
00295,48.14126664030186,0.9208503060100492,train
00296,48.51567218295642,-3.9320849640196935,train
00297,45.31509664983334,5.458229087178911,train
00298,45.7612151715839,1.5980061094252296,train
00299,48.69686375366247,4.004701961298132,val
00300,42.94643277258029,2.3133277734978925,train
00301,47.881275095635225,-1.8766250773249125,train
00302,43.453249452199906,0.3166485308658213,train
00303,47.731184445472486,6.442523561203957,train
00304,47.723637025636464,3.904087862650592,test
00305,43.227227164763576,-1.0975798212569936,train
00306,47.82068773470521,3.9102263256549783,test
00307,44.26935700603383,2.2583656755479744,train
00308,47.838742647227,3.981529636110879,test
00309,44.335034689171785,2.207753834510167,train
00310,48.452029456974536,6.084636506714728,train
00311,45.603836956279046,6.246572840564803,train
00312,48.488275809326296,-4.5357663440308436,test
00313,47.26429884218503,-2.1373498945035614,train
00314,47.81759441569497,-2.2992004118918272,train
00315,45.305193219037115,2.2246722514913086,train
00316,44.3453458065934,1.5911728688501665,train
00317,50.457921511012145,3.6099938758468175,train
00318,48.6223263352565,-1.1502921696632638,train
00319,44.99393205832081,4.500943109945406,train
00320,47.70180170060696,3.3999339415088707,val
00321,49.64546391868698,3.9356693849228135,train
00322,48.78626656326726,1.0908689208114728,train
00323,50.10314906676235,2.876893954164422,train
00324,44.03451498986097,4.2572074976046,train
00325,43.370283407569225,2.711652063568267,train
00326,48.014811568687925,-0.9709997830977448,train
00327,43.25989570936896,-0.7107732402635323,train
00328,44.049520912978146,0.7207686089723824,train
00329,46.907831745094,-1.5308306521802328,train
00330,47.639308182291394,-0.9528207940653886,val
00331,47.31323672612442,2.240209885087938,val
00332,46.094599922673424,3.215856860565453,train
00333,43.413973860751724,2.0201390013864744,test
00334,49.80301860356206,4.594478302628084,val
00335,48.11210359067223,3.5378803998153296,val
00336,45.55508600583561,3.0608239790406166,train
00337,47.74231604881742,6.9753039113073685,train
00338,45.90007843582536,0.7524551599253142,val
00339,46.086403455707156,4.067190847531058,test
00340,45.19285043682991,6.1984804391456025,train
00341,49.138111014254704,4.397539572719904,val
00342,45.22084302266692,6.582355725898496,train
00343,48.846615431982315,2.050579415745164,val
00344,47.59356144304709,-3.0033422440776443,train
00345,46.149448313046726,-0.7284030317334329,test
00346,47.12643186650126,1.0613732075828626,train
00347,42.459311734940044,2.5164396943942275,train
00348,49.30179040516775,-0.04618000114541232,test
00349,47.999157102886016,3.994456495103017,test
00350,48.058647621296366,5.647159638895763,train
00351,45.014936510402244,-0.2021205704218492,train
00352,45.86412246051882,2.472634136617573,test
00353,47.71552565078199,-0.9747952694921233,train
00354,49.12899375300396,1.086778231694027,train
00355,46.0705389856546,1.4555246364096774,val
00356,48.33008225996418,-1.8815706670801868,train
00357,50.15338666537511,3.8313778078248966,train
00358,44.847789699459675,3.2385830355510103,test
00359,45.37263725176521,4.2916932365341065,val
00360,49.34008233616839,0.3870035828088021,train
00361,42.8020674062095,-0.010577417813939505,train
00362,47.936054090217034,-1.9640226022130567,train
00363,45.013662198966436,-0.11021152099571374,train
00364,43.702838981930675,1.3351111598523566,val
00365,47.74875350715208,-3.2156627602931485,train
00366,46.74583941860149,6.207941464148193,train
00368,42.01674616818232,9.439736467944016,test
00369,46.91762442730418,5.4363224949925995,train
00370,43.09590207064861,1.1818284476484795,train
00371,46.162522542322684,5.464179851426327,val
00372,42.706594717741815,2.88673941568552,train
00373,48.2375983422879,-2.918889269387175,train
00374,46.049221155646855,1.0083366559464402,val
00375,49.85832175696708,1.673478026696828,train
00376,45.303995547950535,6.7624131711281015,val
00377,47.555798516826144,-1.0619263928121496,val
00378,43.92923957610096,1.7649276195656212,train
00379,45.05238190313396,-1.0096987934662174,train
00380,48.732002316588755,5.995546402598548,train
00381,47.75414299422144,4.544068671217167,test
00382,47.6273824030805,-2.862059257019425,test
00383,44.64032579475365,4.610633832235222,train
00384,44.767078112629996,1.8668326407784035,train
00385,44.77781752269951,6.173440299502089,train
00386,49.94569420764461,3.5419190905617137,test
00387,43.07581453420736,-0.10106785592591372,train
00388,47.4018413650611,-0.8632505024666335,val
00389,47.28445623055666,4.1531731228389726,train
00390,49.08021543209689,3.2126631414975053,test
00391,47.416833251026965,-2.2807298187591187,test
00392,47.01542848870481,0.4596807297067693,train
00393,50.094055307480346,4.10314321944272,train
00394,43.69504257831142,2.1723222223367844,test
00395,47.89319093821057,2.2906962584235515,test
00396,44.615491525810135,5.155975452429392,train
00397,45.0322627655571,5.44905280684183,val
00398,43.06131480887326,2.8646725979903964,train
00399,48.923384404526594,-0.062144150319954676,train
00400,48.70529907127701,7.258001144808087,train
00401,42.57914039717007,8.951231761241507,train
00402,43.359937608981255,-1.224431410138255,train
00403,48.422783228314934,3.012049478916416,train
00404,44.73151611049289,2.243781181806477,train
00405,42.92642968051868,1.4002451540374723,train
00406,45.85148451561072,1.5006502922572729,train
00407,45.74032576439106,2.7870048680361146,test
00408,46.02223527087799,4.082823934871986,test
00409,46.59583139861927,-1.0046333026693368,test
00410,44.6856119931363,0.3113269380093504,test
00411,43.95429710940535,-0.3862164780121189,test
00412,47.97846794838964,6.354787129968253,train
00413,48.25143047953601,0.5077380851897573,test
00414,48.424872461893656,-1.849185195005704,train
00415,47.81230367218723,3.2319358115930785,val
00416,46.627583840632035,-0.00494955003500408,val
00417,47.887438098864145,5.2542185090038975,train
00418,45.46240763346989,2.787398193393061,train
00419,50.25424730569613,2.7206023926246585,val
00420,49.35784758016806,5.570074385064117,val
00421,47.92057731686963,1.5848921839669199,val
00422,49.531627748365814,1.6635099826717727,test
00423,49.5869323158003,0.5376208378519447,train
00424,49.83135088217147,4.5936196452719695,val
00425,48.62306062201581,-1.6315837011563905,train
00426,47.41398261118124,-1.9987412463950285,train
00427,45.59822685340939,0.10349684119047976,train
00428,48.60923792231135,-3.8481702729467004,train
00429,43.327851462352044,0.9831907814523362,val
00430,48.80114611662537,4.3681803457565005,val
00431,47.663932731635114,-0.5740498097691198,train
00432,47.981155368404025,6.150134081751022,train
00433,45.053854893461725,1.8504822246272457,val
00434,45.66340606077823,4.4466626254259,train
00435,49.066209075318305,6.338204502645633,train
00436,43.31112409615305,-0.6377257867738573,train
00437,43.68734919931876,2.4950295697611606,train
00438,46.350161223853405,3.5311663336868646,train
00439,47.10382845966721,6.559885901026554,train
00440,43.66457780320892,2.981089094307252,train
00441,45.858372895941756,5.244247550051305,val
00442,47.370304814211366,4.5826986775811775,test
00443,45.47020265836585,4.3266911757857764,val
00444,45.11290338581236,2.4618151806651305,train
00445,50.58825715421293,1.7417038306154942,train
00446,47.97609490508999,-0.4257678679083189,train
00447,44.61990081475348,1.7616846601867475,train
00448,43.22801251418953,2.476653161647977,train
00449,49.85845335412475,1.458921059262348,train
00450,43.32987353682811,2.3063918852485106,train
00451,49.88148721298153,2.5999487718994256,train
00452,47.628007003868035,0.13167675830319592,train
00453,43.88198679528054,5.4527270104759085,train
00454,42.948203519932534,-0.3366288651076719,train
00455,47.40083711566843,2.814251139160288,val
00456,44.130683895285216,5.403087718038958,train
00457,48.532121420151746,2.7003678973931944,train
00458,47.3508220894941,1.266518201812031,test
00459,46.91226053668539,-1.2911832764567317,train
00460,48.26493511316683,3.0926656555368917,train
00461,47.781672118087904,-2.851476351152535,train
00462,48.09951907354333,2.6311450726199093,test
00463,46.10268720481403,2.317590017667939,test
00464,45.41175330398123,5.576887920645588,train
00465,45.511222193122045,2.9751819184728303,train
00466,43.09879560983809,6.043854887706844,train
00467,49.812890537144575,0.5614950621768795,val
00468,44.385304657733776,3.5066493713605715,train
00469,49.93290527915418,1.8785123603794247,train
00470,47.58496068473597,3.0379152945552863,train
00471,47.60577782878581,-0.2565550527298095,train
00472,50.161020829249495,1.7057572447014897,train
00473,46.827134031886146,0.5357704757991613,train
00474,48.37554814551479,4.076578637943364,train
00475,48.30751344267495,6.251258554084251,train
00476,48.08317664322149,2.5275915303136984,test
00477,48.39173040092693,-0.556417639112353,train
00478,46.897965372273795,5.502305506101984,train
00479,43.263591695041896,6.642488568067487,train
00480,42.69606229765796,2.386065257416128,train
00481,43.663997704346606,0.03064718834362612,train
00482,43.58405274654865,0.8664183672689578,val
00483,47.748420820301476,-2.7361773693429776,train
00484,49.51923733824968,0.27510701534966403,train
00485,43.90539392717328,2.9332976088038083,train
00486,46.93050666627632,1.5505534797172895,train
00487,43.606335469270334,5.105324807260257,train
00488,43.88367689164257,5.091581670963778,val
00489,47.13688269257529,-0.8905283902619967,train
00490,46.15033673727128,1.002868187671912,val
00491,44.62746767484771,5.208105654243433,train
00492,48.545184581648634,2.9368417105638978,train
00493,49.12354132225579,-1.4662617623836631,train
00494,47.92882948391103,-3.8458841682426654,train
00495,44.329415126714295,0.3247638081035005,test
00496,44.94192350219427,0.08772310747919931,test
00497,45.04492731532557,2.0468875854455435,val
00498,46.87621829045018,3.183708313006174,test
00499,49.300630123841856,4.188434937209261,val
00500,47.66426471794007,-1.4959576133217358,train
00501,48.77235117154239,4.3249756612474615,val
00502,47.38123411582318,6.220511209926954,train
00503,47.59911971398858,5.44611202148058,train
00504,49.53860490420253,2.548571500677487,train
00505,47.34292652958494,3.2719445635821005,train
00506,44.77141275563698,2.958196840960764,test
00507,46.42288907773364,-0.02999616675372518,val
00508,46.843393466400535,3.2020821859766446,test
00509,45.068588866111575,3.4234801542503925,test
00510,44.948501828176774,0.21260917947331048,test
00511,49.37505806858702,4.664237984996208,val
00512,45.491777890097,3.1886832208962455,train
00513,45.18730163378646,-1.11489250606526,train
00514,48.54084767322218,7.746887761097617,test
00515,48.962592803700716,-1.1654402049902592,train
00516,43.68536350911341,5.950114866431982,train
00517,48.101348567963065,-3.3738515891498837,train
00518,46.52695526130179,5.253666169008242,test
00519,48.60881141315165,3.3146506943546674,train
00520,46.829851740706644,0.5497517769606208,train
00521,44.767788328624,1.472896157934474,val
00522,48.353249406818286,1.2942835213282455,train
00523,49.98559123353144,1.6157876534515223,train
00524,48.469421025162255,-1.681266831235606,train
00525,50.11482381386124,4.780149615394771,val
00526,47.830770565109816,-3.545624430859979,train
00527,48.702286448320855,-1.2782540605247847,train
00528,45.233012372659,-0.6624817080821543,train
00529,44.8700566282971,0.8775260281068364,val
00530,44.02065892814224,-0.7383104808131469,train
00531,49.64821655194466,4.75226238682692,val
00532,45.20444016032287,5.4744889234921645,val
00533,48.6879327473585,1.0433403541019306,train
00534,44.452011773854,5.103484724238462,train
00535,48.26994208637856,-4.518708877851878,test
00536,43.43228381496621,0.6551420867751689,train
00537,48.92148839155134,3.0670144144866605,test
00538,44.168141277045365,4.441192161564972,val
00539,47.305399836373866,0.11758400745356301,train
00540,48.647448414356774,-4.178571932806564,train
00541,44.6460840386486,0.8040628073845966,train
00542,43.93375537163043,0.5777851143366268,train
00543,46.52166498670064,-0.6387021688797505,val
00544,43.391354174944354,2.9058737473810377,train
00545,48.204092675700686,6.864347411582828,train
00546,43.99686049212328,3.68370050657573,train
00547,44.87578391484233,-0.19377696734923772,train
00548,47.53784878810098,-2.8711961735183813,test
00549,43.36690175163307,0.10562844323956977,train
00550,45.72421817175957,2.492324542530791,train
00551,44.847867809547424,1.9426558349234868,val
00552,46.05657853187681,-0.3289601302595271,test
00553,43.584407842383044,3.706193490233168,train
00554,44.77684047437187,1.2055581606880779,val
00555,49.1129227518388,1.5946740482711723,val
00556,49.829873428286646,1.1505977358010746,train
00557,46.28516428466981,1.8730865858769707,test
00558,49.11534999227013,0.8291684795102068,train
00559,43.160373031954926,-1.273328415526735,train
00560,44.57706437767754,6.07230493201673,train
00561,43.99003982066861,4.351415435879368,train
00562,45.24948023351353,0.1914039707266877,test
00563,44.936052959164456,-0.08087146800728108,train
00564,43.925273780589286,3.940521086760129,train
00565,48.16653304843645,3.3406696786653765,val
00566,44.88774224733387,1.137431131177224,val
00567,45.88739508832438,6.0698198205228575,train
00568,47.81472515981261,2.1033168763269927,val
00569,48.94529855261872,5.743882274532468,train
00570,45.237427525001365,-0.10951675372659864,train
00571,44.299062652164146,1.873919795558998,train
00572,49.44850247392585,2.045481589618234,test
00573,47.8696583845065,-0.0971137398121753,train
00574,48.06639870020231,0.3710677560420308,train
00575,48.08598054841492,-4.04655506157571,train
00576,47.594404978097685,5.350026335271463,train
00577,43.21530029511664,3.0602475166665384,val
00578,48.12768193067979,1.6144858147432437,val
00579,44.054744840626135,3.2638556542418122,train
00580,47.01231731690354,0.907806447465238,train
00581,43.782704153039205,6.925972474303372,train
00582,46.33691803047625,3.46526016556514,train
00583,45.07714348030671,6.486790069948449,train
00584,47.94607232976019,-1.5647275676297938,train
00585,48.61063699926514,1.368558118181399,train
00586,47.497061273035094,1.6725808280442216,train
00587,46.48182827294898,3.0332055203715766,train
00588,46.38370959028312,0.2253821585385074,train
00589,48.74918711545251,0.4930781356677967,train
00590,45.92105847379056,2.0129837194475915,train
00591,43.3064498004312,-0.32914862113825283,train
00592,46.36203490276034,-0.745037101310345,test
00593,46.52435289060243,5.402764009242578,test
00594,44.61843796881215,4.401601438652926,train
00595,43.79154299217289,4.309823996376132,train
00596,46.20226591450107,2.16691553185036,train
00597,41.489246627239076,9.01798751570126,test
00598,43.34350654264186,-0.6299751641064528,train
00599,48.779433778463144,1.909079197981841,val
00600,44.95892025764367,1.4608666303896856,val
00601,48.52054235926736,1.3133166648229642,train
00602,48.47641949401967,-1.365253790545827,train
00603,46.10086582147132,0.1974924477347164,val
00604,45.101682210953314,2.5930667036582262,train
00605,47.98397404867544,-3.1163279913756026,train
00606,45.39773169837071,1.2474274752477277,val
00607,43.79113819487571,4.365478511377975,train
00608,47.980320442177714,-3.4753851910461493,train
00609,48.26436091435645,-1.2133768691197169,train
00610,43.47918853513127,0.94880331649245,val
00611,46.90911386152478,-1.0597673185168093,train
00612,47.34446547369813,1.0471175552749248,test
00613,44.065059470088244,7.312349787500255,train
00614,48.42327315024857,5.5764578496802,train
00615,45.36960926533394,5.65813316649971,train
00616,44.06300844237858,7.127940338084422,train
00617,46.967921599013344,4.718693816884595,train
00618,42.83157409286716,2.458410516018553,train
00619,45.40760011448922,1.006564282097404,val
00620,48.153705318908536,4.110722347434739,test
00621,43.03202085111704,1.3897374001644778,train
00622,46.96465210754669,1.8677809851869185,train
00623,47.108404209969905,-1.1298953294017018,train
00624,43.18039813232638,0.4690753218229178,train
00625,45.659680027219174,1.5797941360798893,test
00626,43.71470569674233,4.96901068324824,train
00627,46.987506575605934,4.464036295743994,train
00628,43.78311234657566,3.0548504681204323,train
00629,46.489799219547436,0.7625826447118922,train
00630,48.82385256398175,7.800116875263661,train
00631,43.36728718677717,-1.5808843461890765,val
00632,44.0486518337776,0.05014405604422745,train
00633,46.88031582669723,4.315549607766816,train
00634,47.05345783547147,6.065237576019293,train
00635,43.782832414249974,4.800990153032008,train
00636,47.708295205800106,5.022962228417263,test
00637,47.782449410247935,-3.3557008047065096,train
00638,45.935471129069356,-0.4102484605581891,test
00639,48.12985874176325,-0.06510376479573042,train
00640,44.41836977042199,-0.7607563729000999,test
00641,48.87105578626053,5.137451356594842,test
00642,45.898072091421525,0.7521305254369546,val
